@relation 'beta_training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,14.5,7.75,18.25,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,14.5,7.75,17.75,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,14.5,7.75,17.25,South
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,14.5,7.75,16.75,South
1,8,1,1,0,0,5,9,11,3,17,6,25,13,5,15,18,29,Stop,Stop,Stop,Stop,14.5,7.75,16.75,South
1,7,1,1,0,0,5,9,11,3,17,6,25,13,6,14,17,30,Stop,Stop,Stop,Stop,14.5,7.75,16.75,East
1,6,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,31,Stop,Stop,Stop,Stop,14.5,7.75,16.75,East
2,6,0,1,1,1,5,9,11,3,17,6,25,13,6,12,15,30,Stop,Stop,Stop,Stop,14.5,7.75,15.75,North
3,6,1,1,1,1,5,9,11,3,17,6,25,13,5,11,14,29,Stop,Stop,Stop,Stop,14.5,7.75,14.75,North
3,7,1,1,1,0,5,9,11,3,17,6,25,13,4,12,15,28,Stop,Stop,Stop,Stop,14.5,7.75,14.75,North
3,8,1,1,1,0,5,9,11,3,17,6,25,13,3,13,16,27,Stop,Stop,Stop,Stop,14.5,7.75,14.75,East
3,9,1,1,1,0,5,9,11,3,17,6,25,13,2,14,17,26,Stop,Stop,Stop,Stop,14.5,7.75,14.75,East
4,9,1,1,1,1,5,9,11,3,17,6,25,13,1,13,16,25,Stop,Stop,Stop,Stop,14.5,7.75,13.75,South
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,13.5,5.75,12.5,South
5,8,1,1,1,1,1,1,11,3,17,6,25,13,-1,11,14,25,Stop,Stop,Stop,Stop,13.5,5.75,12.25,South
5,7,1,1,1,1,1,1,11,3,17,6,25,13,-1,10,13,26,Stop,Stop,Stop,Stop,13.5,5.75,12,South
5,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,9,12,27,Stop,Stop,Stop,Stop,13.5,5.75,11.75,South
5,5,1,1,0,1,1,1,11,3,17,6,25,13,-1,8,13,28,Stop,Stop,Stop,Stop,13.5,5.75,12,South
5,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,7,14,29,Stop,Stop,Stop,Stop,13.5,5.75,12.25,East
5,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,6,15,30,Stop,Stop,Stop,Stop,13.5,5.75,12.5,East
6,3,0,0,1,1,1,1,11,3,17,6,25,13,-1,5,14,29,Stop,Stop,Stop,Stop,13.5,5.75,11.75,East
7,3,0,0,1,1,1,1,11,3,17,6,25,13,-1,4,13,28,Stop,Stop,Stop,Stop,13.5,5.75,11,East
8,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,3,12,27,Stop,Stop,Stop,Stop,13.5,5.75,10.25,East
9,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,2,11,26,Stop,Stop,Stop,Stop,13.5,5.75,9.5,East
10,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,1,10,25,Stop,Stop,Stop,Stop,13.5,5.75,8.75,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,11.5,5.25,7.75,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,11.5,5.25,7.25,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,11.5,5.25,6.75,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,11.5,5.25,6.25,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,11.5,5.25,6.25,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,11.5,5.25,5.75,South
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,11.5,5.25,5.25,South
13,11,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,9,14,Stop,Stop,Stop,Stop,11.5,5.25,5.25,South
13,10,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,8,15,Stop,Stop,Stop,Stop,11.5,5.25,5.25,South
13,9,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,7,16,Stop,Stop,Stop,Stop,11.5,5.25,5.25,South
13,8,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,6,17,Stop,Stop,Stop,Stop,11.5,5.25,5.25,South
13,7,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,5,18,Stop,Stop,Stop,Stop,11.5,5.25,5.25,East
13,6,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,4,19,Stop,Stop,Stop,Stop,11.5,5.25,5.25,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,11.5,5.25,4.75,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,11.5,5.25,4.25,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,11.5,5.25,3.75,West
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,8.5,4,3,West
16,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,8.5,4,3.25,West
15,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,8.5,4,3.5,North
14,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,18,Stop,Stop,Stop,Stop,8.5,4,3.75,North
14,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,8.5,4,3.5,North
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,8.5,4,3.25,North
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,8.5,4,3,East
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,8.5,4,2.75,East
15,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,8.5,4,2.5,East
16,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,8.5,4,2.25,East
17,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,8.5,4,2,North
18,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,8.5,4,1.75,East
18,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,8.5,4,1.5,East
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,8.5,4,1.25,North
20,11,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,8.5,4,1,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,8.5,4,0.75,North
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,8.5,4,0.5,North
20,14,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,8.5,4,0.75,East
20,15,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,8.5,4,1,East
21,15,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,8.5,4,0.75,East
22,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,8.5,4,0.5,East
23,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,8.5,4,0.25,East
24,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,8.5,4,0,South
25,15,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,8.5,4,-0.25,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,West,West,West,Stop,9.5,7,7,East
9,1,0,0,1,1,7,7,8,7,9,7,11,7,8,7,6,8,East,West,East,Stop,8.75,7,7.25,East
10,1,0,0,1,1,8,7,7,7,10,7,11,7,8,9,6,7,East,West,East,Stop,9,7,7.5,East
11,1,0,0,1,1,9,7,6,7,11,7,11,7,8,11,6,6,East,North,West,West,9.25,7,7.75,East
12,1,0,0,1,1,9,7,6,8,10,7,11,7,9,13,8,8,East,South,West,West,9,7.25,9.5,North
13,1,1,0,0,1,9,7,6,7,9,7,10,7,10,13,10,9,East,South,West,West,8.5,7,10.5,North
13,2,1,1,0,0,10,7,6,6,9,7,10,7,8,11,9,9,North,West,North,East,8.75,6.75,9.25,North
13,3,1,1,0,1,10,8,5,6,9,8,9,7,8,11,9,7,South,West,North,East,8.25,7.25,8.75,North
13,4,1,1,0,0,10,7,4,6,9,9,10,7,6,11,9,5,South,South,South,West,8.25,7.25,7.75,North
13,5,1,1,0,0,10,7,4,5,9,8,11,7,5,9,7,5,East,West,East,North,8.5,6.75,6.5,North
13,6,1,1,0,0,11,7,3,5,10,8,10,7,3,11,5,5,West,North,East,North,8.5,6.75,6,North
13,7,1,1,0,0,10,7,3,6,10,8,10,8,3,11,4,4,East,East,North,North,8.25,7.25,5.5,North
13,8,1,1,0,0,11,7,4,6,10,9,10,8,3,11,4,3,East,West,West,North,8.75,7.5,5.25,North
13,9,1,1,1,1,11,7,3,6,9,9,10,8,4,13,4,4,East,North,West,South,8.25,7.5,6.25,North
13,10,1,1,0,0,11,7,3,7,9,9,10,8,5,13,5,6,East,West,South,South,8.25,7.75,7.25,West
13,11,0,1,0,1,11,7,2,7,9,8,10,7,6,15,7,7,West,East,East,South,8,7.25,8.75,West
12,11,0,0,1,1,10,7,3,7,10,8,10,7,6,13,5,6,East,East,West,West,8.25,7.25,7.5,West
11,11,0,0,1,1,11,7,3,7,9,8,10,7,4,12,5,6,West,South,North,East,8.25,7.25,6.75,South
10,11,0,1,1,1,10,7,3,6,9,9,9,7,4,12,3,4,West,South,Stop,East,7.75,7.25,5.75,South
10,10,1,1,0,1,9,7,3,6,10,9,10,7,4,11,1,4,West,South,East,West,8,7.25,5,South
10,9,1,1,0,1,9,7,3,6,6,1,11,7,3,10,-1,2,West,East,North,West,7.25,5.25,3.5,South
10,8,1,1,0,1,8,7,4,6,6,2,10,7,3,8,10,2,West,East,North,Stop,7,5.5,5.75,West
10,7,1,0,1,1,7,7,5,6,6,3,9,7,3,6,8,-1,Stop,South,North,East,6.75,5.75,4,West
9,7,1,0,1,1,8,7,5,5,6,4,7,1,1,6,6,-1,East,South,West,East,6.5,4.25,3,West
8,7,0,0,1,1,2,1,5,4,5,4,8,1,-1,6,6,-1,East,North,North,East,5,2.5,2.5,West
7,7,0,0,1,1,3,1,5,5,5,5,8,1,-1,4,4,-1,East,North,North,East,5.25,3,1.5,West
6,7,1,1,1,1,3,1,5,5,5,6,9,1,-1,3,2,-1,West,West,Stop,West,5.5,3.25,0.75,South
5,7,0,1,1,1,2,1,4,5,5,6,10,1,-1,3,1,-1,East,Stop,East,West,5.25,3.25,0.5,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,East,West,Stop,West,9.5,7,7,Stop
9,1,0,0,1,1,9,7,8,7,10,7,11,7,6,7,7,7,East,West,West,West,9.5,7,6.75,Stop
9,1,0,0,1,1,10,7,7,7,9,7,10,7,7,8,6,6,West,West,West,West,9,7,6.75,East
9,1,0,0,1,1,9,7,6,7,8,7,9,7,6,9,7,7,West,North,West,West,8,7,7.25,East
10,1,0,0,1,1,9,7,6,8,7,7,8,7,7,11,9,9,West,North,East,West,7.5,7.25,9,West
11,1,0,0,1,1,8,7,6,8,8,7,7,7,9,12,9,10,West,North,West,West,7.25,7.25,10,West
10,1,0,0,1,1,8,7,6,9,7,7,7,7,8,12,9,9,East,West,East,East,7,7.5,9.5,West
9,1,0,0,1,1,9,7,5,9,8,7,7,7,6,12,7,7,North,West,West,West,7.25,7.5,8,West
8,1,0,0,1,1,9,8,4,9,7,7,8,7,8,12,7,7,North,West,West,West,7,7.75,8.5,West
7,1,0,0,1,1,9,8,3,9,7,7,7,7,9,12,6,6,North,South,East,West,6.5,7.75,8.25,North
6,1,1,0,1,0,9,9,3,8,8,7,7,7,11,10,8,7,East,South,West,West,6.75,7.75,9,North
6,2,1,1,0,0,10,9,3,8,7,7,7,7,11,9,6,5,East,South,East,South,6.75,7.75,7.75,West
6,3,1,1,1,1,10,9,3,7,8,7,6,7,10,7,6,3,West,North,East,North,6.75,7.5,6.5,North
5,3,1,0,1,1,9,9,3,8,8,7,6,6,10,7,7,5,South,South,East,East,6.5,7.5,7.25,North
5,4,1,1,1,1,9,8,3,7,9,7,6,7,8,5,7,5,North,West,East,East,6.75,7.25,6.25,North
5,5,1,1,1,1,9,9,2,7,9,7,7,7,8,5,6,4,North,West,East,East,6.75,7.5,5.75,North
5,6,1,1,1,1,9,10,2,7,9,7,7,7,8,4,5,3,South,West,East,East,6.75,7.75,5,East
5,7,0,1,1,1,9,9,1,7,10,7,7,7,6,4,5,3,South,South,East,East,6.75,7.5,4.5,East
6,7,1,1,1,1,9,8,1,6,10,7,8,7,4,6,4,2,South,South,East,Stop,7,7,4,East
7,7,0,0,1,1,9,8,1,5,10,7,8,7,3,8,3,-1,South,South,East,East,7,6.75,3.25,East
8,7,0,0,1,1,9,8,1,4,11,7,7,1,2,10,3,-1,Stop,South,East,East,7,5,3.5,East
9,7,1,0,1,1,1,1,1,4,11,7,8,1,-1,11,2,-1,East,North,Stop,West,5.25,3.25,2.75,East
10,7,1,0,1,1,2,1,1,5,5,1,8,1,-1,11,-1,-1,West,North,West,West,4,2,2,Stop
11,7,0,0,0,1,1,1,1,6,4,1,7,1,-1,11,-1,-1,West,North,West,West,3.25,2.25,2,West
11,7,0,0,0,1,1,1,1,6,4,1,6,1,-1,11,-1,-1,East,North,West,North,3,2.25,2,West
10,7,1,0,1,1,2,1,1,6,4,1,6,1,-1,10,-1,9,East,North,North,South,3.25,2.25,4.25,West
9,7,1,0,1,1,2,1,1,7,4,2,6,2,-1,8,10,-1,West,East,North,South,3.25,3,4,West
8,7,0,0,1,1,1,1,2,7,4,3,6,1,-1,6,8,-1,East,East,West,South,3.25,3,3,West
7,7,0,0,1,1,2,1,2,7,3,3,6,1,-1,5,8,-1,West,East,East,East,3.25,3,2.75,West
6,7,1,1,1,1,1,1,2,7,4,3,6,1,-1,4,6,-1,West,East,South,West,3.25,3,2,West
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,East,East,West,West,9.5,7,7,Stop
9,1,0,0,1,1,9,7,10,7,9,7,11,7,6,7,6,7,West,East,West,West,9.75,7,6.5,East
9,1,0,0,1,1,8,7,10,7,8,7,10,7,7,7,7,6,East,East,East,East,9,7,6.75,East
10,1,0,0,1,1,9,7,10,7,9,7,9,7,7,6,7,6,East,West,East,West,9.25,7,6.5,East
11,1,0,0,1,1,9,7,9,7,10,7,10,7,8,8,7,8,North,North,West,West,9.5,7,7.75,East
12,1,0,0,1,1,9,8,9,8,9,7,9,7,10,10,9,10,North,East,West,West,9,7.5,9.75,North
13,1,1,0,0,1,9,9,10,8,9,7,8,7,12,10,10,12,East,West,West,West,9,7.75,11,North
13,2,1,1,0,0,10,9,9,8,9,7,7,7,10,10,9,12,East,North,West,West,8.75,7.75,10.25,West
13,3,1,1,0,1,10,9,9,9,8,7,6,7,9,10,9,11,East,South,West,West,8.25,8,9.75,West
12,3,0,0,1,1,10,9,9,8,7,7,6,7,8,8,9,10,South,East,West,North,8,7.75,8.75,West
11,3,0,0,1,1,10,8,10,8,7,7,6,7,6,6,8,10,West,East,West,South,8.25,7.5,7.5,West
10,3,0,0,1,1,9,8,10,8,6,7,6,8,6,5,8,8,North,South,West,North,7.75,7.75,6.75,West
9,3,0,0,1,1,9,9,10,7,5,7,6,7,6,5,8,8,North,North,West,South,7.5,7.5,6.75,North
8,3,1,0,1,1,9,9,10,8,5,7,6,8,7,7,7,6,North,North,West,East,7.5,8,6.75,North
8,4,1,1,0,0,9,10,10,8,4,7,6,7,7,6,7,4,South,South,West,East,7.25,8,6,East
8,5,0,1,1,0,9,9,10,7,4,7,7,7,5,4,6,2,North,North,West,East,7.5,7.5,4.25,East
9,5,0,0,1,1,9,10,10,8,3,7,8,7,5,4,8,2,South,North,North,East,7.5,8,4.75,East
10,5,0,0,1,1,9,9,10,9,3,8,9,7,5,4,10,3,South,North,South,East,7.75,8.25,5.5,West
11,5,0,0,0,1,9,9,10,10,3,7,9,7,6,6,10,3,South,West,East,West,7.75,8.25,6.25,West
10,5,0,0,1,1,9,8,9,10,4,7,10,7,4,6,8,3,South,North,East,West,8,8,5.25,West
9,5,0,0,1,1,9,7,9,11,4,7,9,7,2,6,7,2,North,West,South,West,7.75,8,4.25,South
8,5,0,1,1,0,9,8,8,11,4,6,9,7,4,6,5,3,East,East,East,West,7.5,8,4.5,South
8,4,1,1,0,0,10,8,9,11,5,6,9,7,6,8,5,4,North,South,East,East,8.25,8,5.75,West
8,3,1,0,1,1,10,9,9,10,5,6,9,7,8,8,6,6,West,North,East,West,8.25,8,7,West
7,3,0,0,1,1,9,9,9,11,5,6,10,7,8,10,5,6,East,North,West,East,8.25,8.25,7.25,West
6,3,1,1,1,1,10,9,9,11,4,6,9,7,10,11,5,8,West,East,West,North,8,8.25,8.5,West
5,3,1,0,1,1,9,9,10,11,3,6,10,7,10,13,5,10,West,South,West,North,8,8.25,9.5,South
4,3,1,1,1,1,9,9,10,10,3,6,10,8,11,13,4,11,West,West,South,North,8,8.25,9.75,South
4,2,1,1,0,0,9,9,9,10,3,5,10,8,12,13,4,12,West,North,South,North,7.75,8,10.25,West
4,1,1,0,0,1,9,9,9,11,3,4,10,8,13,15,4,13,East,North,North,North,7.75,8,11.25,West
3,1,0,0,1,1,10,9,9,11,3,5,10,8,15,16,4,15,South,South,South,South,8,8.25,12.5,West
2,1,0,0,1,1,10,8,9,10,3,4,10,9,15,16,4,15,West,South,South,South,8,7.75,12.5,North
1,1,1,0,1,0,9,8,9,10,3,3,10,8,15,17,4,16,North,East,East,South,7.75,7.25,13,North
1,2,1,1,0,0,9,9,10,10,4,3,10,8,15,17,4,14,East,North,East,East,8.25,7.5,12.5,North
1,3,1,1,0,0,10,9,10,11,4,3,10,7,15,17,3,14,East,South,North,West,8.5,7.5,12.25,North
1,4,1,1,0,0,10,9,10,10,4,4,11,7,14,15,3,12,North,South,North,East,8.75,7.5,11,North
1,5,1,1,0,0,10,10,10,10,4,5,10,7,14,14,3,12,North,South,East,East,8.5,8,10.75,North
1,6,1,1,0,0,10,10,10,10,5,5,11,7,13,13,5,11,West,West,North,West,9,8,10.5,East
1,7,1,1,1,0,9,10,9,10,5,6,11,7,11,11,5,9,South,South,East,West,8.5,8.25,9,East
2,7,0,0,1,1,9,9,9,9,6,6,10,7,9,9,5,8,South,South,South,West,8.5,7.75,7.75,South
3,7,1,1,1,1,9,8,9,8,6,5,10,7,7,7,5,6,South,East,South,West,8.5,7,6.25,East
3,6,1,1,1,0,9,8,10,8,6,5,9,7,8,9,4,6,East,South,West,West,8.5,7,6.75,East
4,6,1,1,1,1,10,8,10,7,5,5,8,7,8,7,2,4,East,East,West,West,8.25,6.75,5.25,East
5,6,1,1,1,1,10,8,11,7,4,5,7,7,7,7,2,2,West,East,West,Stop,8,6.75,4.5,South
6,6,1,1,0,1,9,8,11,7,3,5,6,7,5,6,4,-1,East,West,East,West,7.25,6.75,3.5,South
6,5,1,1,0,1,10,8,10,7,4,5,7,1,7,6,2,-1,West,East,South,North,7.75,5.25,3.5,North
6,4,1,1,0,1,9,8,11,7,4,4,6,1,7,8,2,2,North,East,West,North,7.5,5,4.75,North
6,5,1,1,0,1,9,9,11,7,3,4,6,2,7,7,4,2,North,West,East,North,7.25,5.5,5,West
6,6,1,1,0,1,9,9,10,7,4,4,6,3,6,5,4,3,East,West,West,North,7.25,5.75,4.5,South
5,6,1,1,1,1,10,9,9,7,3,4,6,3,8,5,4,3,South,North,East,South,7,5.75,5,South
5,5,1,1,1,1,10,8,9,8,4,4,6,4,8,7,2,3,North,North,North,East,7.25,6,5,West
5,4,1,1,1,1,10,9,9,8,4,5,6,3,10,8,2,3,West,North,Stop,West,7.25,6.25,5.75,West
4,4,1,1,1,1,9,9,9,8,5,1,7,3,10,9,-1,3,East,North,East,West,7.5,5.25,5.25,North
3,4,1,1,1,0,10,9,9,9,6,1,6,3,12,11,-1,4,East,North,North,West,7.75,5.5,6.5,East
3,5,1,1,1,0,10,9,9,10,6,2,6,3,11,11,6,5,East,East,South,West,7.75,6,8.25,South
4,5,1,1,1,1,10,9,10,10,6,1,6,3,10,11,-1,4,East,West,North,South,8,5.75,6,South
4,4,1,1,1,1,10,9,9,10,6,2,6,3,11,11,4,4,South,South,North,North,7.75,6,7.5,East
4,3,1,1,1,1,10,8,9,9,6,2,6,2,11,11,3,2,North,South,South,Stop,7.75,5.25,6.75,East
5,3,1,0,1,1,10,9,9,9,6,1,6,3,11,10,-1,-1,West,South,Stop,Stop,7.75,5.5,4.75,South
6,3,1,1,1,1,9,9,9,9,6,2,7,1,9,9,1,-1,West,South,Stop,Stop,7.75,5.25,4.5,South
6,2,1,1,0,0,9,9,9,8,6,1,7,1,10,9,-1,-1,South,East,Stop,Stop,7.75,4.75,4.25,Stop
6,1,1,0,1,0,9,8,10,8,5,1,7,1,10,11,-1,-1,South,West,Stop,East,7.75,4.5,4.75,East
6,1,1,0,1,0,9,7,9,8,5,1,7,1,9,10,-1,-1,South,West,East,Stop,7.5,4.25,4.25,East
7,1,0,0,1,1,9,7,9,8,6,1,8,1,8,9,-1,-1,East,North,North,West,8,4.25,3.75,East
8,1,0,0,1,1,10,7,9,9,6,2,7,1,8,9,3,-1,East,South,North,West,8,4.75,4.75,East
9,1,0,0,1,1,10,7,9,8,6,3,6,1,7,7,5,-1,East,East,West,East,7.75,4.75,4.5,East
10,1,0,0,1,1,10,7,10,8,5,3,6,1,6,7,7,-1,North,West,West,East,7.75,4.75,4.75,East
11,1,0,0,1,1,10,8,9,8,5,3,7,1,8,9,8,-1,South,South,East,East,7.75,5,6,East
12,1,0,0,1,1,10,7,9,7,6,3,7,1,8,9,8,-1,North,West,East,East,8,4.5,6,North
13,1,1,0,0,1,10,8,8,7,6,3,7,1,10,11,9,-1,South,West,East,East,7.75,4.75,7.25,North
13,2,1,1,0,0,10,7,7,7,7,3,8,1,8,11,7,-1,West,West,West,West,8,4.5,6.25,North
13,3,1,1,0,1,9,7,7,7,6,3,9,1,8,10,7,-1,West,West,North,West,7.75,4.5,6,North
13,4,1,1,0,0,9,7,7,7,6,4,8,1,7,9,7,-1,West,West,North,West,7.5,4.75,5.5,North
13,5,1,1,0,0,8,7,7,7,6,5,7,1,7,8,7,-1,West,West,West,East,7,5,5.25,North
13,6,1,1,0,0,8,7,6,7,5,5,6,1,6,8,9,-1,West,West,West,East,6.25,5,5.5,North
13,7,1,1,0,0,7,7,5,7,5,5,7,1,6,8,10,-1,East,South,East,East,6,5,5.75,North
13,8,1,1,0,0,8,7,5,6,6,5,7,1,6,10,10,-1,East,South,East,West,6.5,4.75,6.25,North
13,9,1,1,1,1,8,7,5,6,6,5,7,1,7,11,11,-1,East,South,North,North,6.5,4.75,7,North
13,10,1,1,0,0,9,7,5,5,6,6,6,1,7,13,11,15,East,South,South,North,6.5,4.75,11.5,West
13,11,0,1,0,1,10,7,5,4,6,5,6,2,7,15,13,16,West,North,South,North,6.75,4.5,12.75,West
12,11,0,0,1,1,9,7,5,5,6,4,6,2,7,13,13,15,West,East,North,South,6.5,4.5,12,West
11,11,0,0,1,1,9,7,6,5,6,5,6,2,6,11,11,-1,North,North,North,East,6.75,4.75,6.75,West
10,11,0,1,1,1,9,8,6,6,6,5,6,1,4,9,10,-1,North,North,West,East,6.75,5,5.5,South
9,11,0,1,1,1,9,8,6,6,5,5,7,1,3,8,10,-1,North,South,West,East,6.75,5,5,South
9,10,1,1,1,0,9,8,6,5,4,5,8,1,2,8,10,-1,Stop,South,South,East,6.75,4.75,4.75,South
9,9,1,1,1,0,1,1,6,5,4,4,9,1,-1,7,10,-1,Stop,South,South,East,5,2.75,3.75,South
9,8,1,1,1,0,1,1,6,5,4,3,9,1,-1,6,10,-1,Stop,North,East,East,5,2.5,3.5,West
9,7,1,0,1,1,1,1,6,6,5,3,9,1,-1,4,8,-1,North,South,East,West,5.25,2.75,2.5,West
8,7,0,0,1,1,1,2,6,5,6,3,9,1,12,4,6,-1,North,South,North,East,5.5,2.75,5.25,West
