@relation 'log.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
9,7,1,0,1,1,1,2,9,9,7,1,6,3,13,2,-1,7,South,North,East,West,5.75,3.75,5.25,West
8,7,0,0,1,1,1,1,9,10,7,1,6,3,-1,4,-1,6,North,East,West,North,5.75,3.75,2,West
7,7,0,0,1,1,1,2,10,10,6,1,6,3,11,6,-1,4,South,North,West,North,5.75,4,5,North
6,7,1,1,1,1,1,1,10,11,6,1,6,4,-1,8,-1,3,North,South,North,South,5.75,4.25,2.25,North
6,8,1,1,0,0,1,2,10,10,6,2,6,4,11,6,6,5,North,North,North,East,5.75,4.5,7,North
6,9,1,1,1,1,1,2,10,11,6,3,6,3,12,6,6,7,North,West,South,East,5.75,4.75,7.75,North
6,10,1,1,0,0,1,2,9,11,6,2,7,3,13,4,8,8,North,West,South,West,5.75,4.5,8.25,East
6,11,0,1,1,0,1,2,9,11,6,1,7,3,14,3,-1,8,South,East,North,West,5.75,4.25,6,East
7,11,0,0,1,1,1,1,10,11,6,2,6,3,-1,3,10,9,South,Stop,North,West,5.75,4.25,5.25,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,West,West,East,Stop,9.5,7,7,East
10,1,0,0,1,1,7,7,8,7,11,7,11,7,9,8,7,7,West,West,East,West,9.25,7,7.75,East
11,1,0,0,1,1,6,7,8,7,11,7,11,7,11,9,6,7,West,East,West,North,9,7,8.25,East
12,1,0,0,1,1,6,7,9,7,10,7,10,7,12,9,8,9,West,East,West,North,8.75,7,9.5,North
13,1,1,0,0,1,5,7,10,7,10,7,10,8,14,9,9,10,West,East,North,West,8.75,7.25,10.5,North
13,2,1,1,0,0,5,7,10,7,10,8,10,8,13,8,9,10,South,East,North,South,8.75,7.5,10,North
13,3,1,1,0,1,5,6,10,7,10,8,9,8,11,7,8,8,East,East,South,South,8.5,7.25,8.5,North
13,4,1,1,0,0,6,6,10,7,10,7,9,7,9,6,6,7,North,East,South,South,8.75,6.75,7,North
13,5,1,1,0,0,6,7,10,7,10,7,9,7,9,5,5,6,East,East,South,East,8.75,7,6.25,North
13,6,1,1,0,0,7,7,10,7,10,7,9,7,7,4,4,4,East,East,South,East,9,7,4.75,North
13,7,1,1,0,0,8,7,10,7,10,7,10,7,5,3,3,3,West,East,West,East,9.5,7,3.5,North
13,8,1,1,0,0,7,7,10,7,9,7,10,7,7,4,5,4,West,North,West,West,9,7,5,West
13,9,1,1,1,1,6,7,10,8,8,7,10,7,9,4,7,6,North,North,West,East,8.5,7.25,6.5,East
12,9,0,0,1,0,6,8,10,9,8,7,9,7,7,2,6,4,North,South,East,North,8.25,7.75,4.75,South
13,9,1,1,1,1,6,9,10,8,9,7,10,7,7,4,6,4,North,South,North,North,8.75,7.75,5.25,South
13,8,1,1,0,0,6,9,10,8,9,8,10,8,8,3,4,3,West,North,South,North,8.75,8.25,4.5,South
13,7,1,1,0,0,5,9,10,9,9,7,10,8,10,5,4,4,West,West,West,North,8.5,8.25,5.75,South
13,6,1,1,0,0,5,9,9,9,8,7,10,8,11,7,6,6,East,West,West,South,8,8.25,7.5,South
13,5,1,1,0,0,6,9,9,9,8,7,10,9,11,8,7,6,East,West,West,North,8.25,8.5,8,South
13,4,1,1,0,0,7,9,9,9,8,7,10,8,11,9,8,8,West,West,East,North,8.5,8.25,9,West
13,3,1,1,0,1,6,9,9,9,9,7,10,9,13,10,8,9,South,South,West,North,8.5,8.5,10,West
12,3,0,0,1,1,6,8,9,8,8,7,10,9,11,8,8,9,North,North,West,North,8.25,8,9,West
11,3,0,0,1,1,6,9,9,9,8,7,10,10,11,8,7,9,West,South,West,West,8.25,8.75,8.75,West
10,3,0,0,1,1,5,9,9,8,8,7,10,11,11,6,6,9,West,South,West,West,8,8.75,8,West
9,3,0,0,1,1,4,9,9,7,8,7,9,11,11,4,5,8,West,West,West,East,7.5,8.5,7,North
8,3,1,0,1,1,3,9,8,7,8,7,9,11,11,4,4,10,East,West,West,East,7,8.5,7.25,North
8,4,1,1,0,0,4,9,8,7,8,7,10,11,9,3,3,10,East,West,West,West,7.5,8.5,6.25,East
8,5,0,1,1,0,4,9,8,7,7,7,11,11,8,2,3,8,East,East,East,East,7.5,8.5,5.25,East
9,5,0,0,1,1,4,9,9,7,8,7,10,11,9,2,3,8,East,West,East,West,7.75,8.5,5.5,East
10,5,0,0,1,1,4,9,8,7,8,7,11,11,10,4,4,6,East,West,East,East,7.75,8.5,6,West
11,5,0,0,0,1,4,9,7,7,9,7,10,11,11,6,4,6,North,West,West,East,7.5,8.5,6.75,West
10,5,0,0,1,1,4,10,6,7,8,7,11,11,11,6,4,7,North,West,West,East,7.25,8.75,7,West
9,5,0,0,1,1,4,10,6,7,7,7,11,11,10,5,4,9,North,West,East,East,7,8.75,7,South
8,5,0,1,1,0,4,11,5,7,8,7,12,11,10,5,2,10,South,West,East,East,7.25,9,6.75,South
8,4,1,1,0,0,4,10,4,7,9,7,12,11,10,7,4,11,South,West,West,West,7.25,8.75,8,East
8,3,1,0,1,1,4,9,3,7,8,7,12,11,10,9,4,11,North,South,West,East,6.75,8.5,8.5,East
9,3,0,0,1,1,4,10,3,6,7,7,11,11,12,9,6,11,South,South,East,West,6.25,8.5,9.5,East
10,3,0,0,1,1,4,9,3,5,8,7,12,11,12,9,6,9,West,South,East,East,6.75,8,9,East
11,3,0,0,1,1,3,9,3,4,8,7,11,11,14,9,7,9,West,East,East,East,6.25,7.75,9.75,East
12,3,0,0,1,1,3,9,4,4,8,7,12,11,15,9,8,9,East,South,East,West,6.75,7.75,10.25,North
13,3,1,1,0,1,4,9,4,3,9,7,13,11,15,9,8,9,East,South,East,West,7.5,7.5,10.25,North
13,4,1,1,0,0,4,9,4,2,9,7,12,11,14,11,7,9,North,South,West,East,7.25,7.25,10.25,North
13,5,1,1,0,0,4,10,4,1,8,7,11,11,14,-1,7,7,South,West,West,East,6.75,7.25,6.75,North
13,6,1,1,0,0,4,9,3,1,7,7,12,11,12,-1,7,5,South,West,West,West,6.5,7,5.75,North
13,7,1,1,0,0,4,9,3,1,6,7,13,11,11,-1,7,5,West,East,East,West,6.5,7,5.5,North
13,8,1,1,0,0,3,9,4,1,7,7,12,11,11,-1,7,4,West,North,East,West,6.5,7,5.25,West
13,9,1,1,1,1,3,9,4,2,8,7,12,11,10,16,7,3,East,North,East,West,6.75,7.25,9,East
12,9,0,0,1,0,4,9,4,2,8,7,12,11,8,15,6,3,West,North,West,West,7,7.25,8,North
13,9,1,1,1,1,3,9,4,2,7,7,11,11,10,16,8,4,East,North,West,West,6.25,7.25,9.5,North
13,10,1,1,0,0,4,9,4,3,6,7,11,11,10,16,10,4,West,South,South,West,6.25,7.5,10,West
13,11,0,1,0,1,3,9,4,2,6,6,10,11,12,18,12,4,East,North,West,South,5.75,7,11.5,West
12,11,0,0,1,1,4,9,4,3,5,6,9,11,10,16,12,4,North,West,West,North,5.5,7.25,10.5,West
11,11,0,0,1,1,4,10,3,3,4,6,9,10,8,16,12,2,South,North,West,Stop,5,7.25,9.5,West
10,11,0,1,1,1,4,9,3,4,3,6,9,11,8,14,12,1,North,East,East,Stop,4.75,7.5,8.75,West
9,11,0,1,1,1,4,10,4,4,4,6,7,1,6,12,10,-1,South,East,East,West,4.75,5.25,6.75,West
8,11,0,0,1,1,4,9,5,4,5,6,7,1,6,10,8,-1,North,East,South,North,5.25,5,5.75,West
7,11,0,0,1,1,4,10,5,4,5,5,6,1,4,9,8,10,South,South,South,North,5,5,7.75,South
6,11,0,1,1,0,4,9,5,3,5,5,6,2,4,9,7,8,West,North,West,East,5,4.75,7,South
6,10,1,1,0,0,3,9,5,4,4,5,6,3,4,7,7,8,East,South,South,East,4.5,5.25,6.5,West
6,9,1,1,1,1,4,9,5,3,4,4,7,3,2,7,7,8,Stop,West,South,North,5,4.75,6,West
5,9,0,0,1,1,4,9,4,3,4,3,8,3,1,7,7,8,Stop,West,South,South,5,4.5,5.75,North
4,9,1,0,1,1,1,1,4,3,4,3,8,4,-1,6,6,10,East,West,South,East,4.25,2.75,5.25,North
4,10,1,1,0,0,2,1,4,3,4,2,8,3,-1,7,8,12,West,West,South,East,4.5,2.25,6.5,West
4,11,0,1,0,1,1,1,4,3,4,2,9,3,-1,8,9,13,West,North,South,West,4.5,2.25,7.25,West
3,11,0,0,1,1,1,1,4,4,4,2,9,3,-1,8,10,13,North,South,South,North,4.5,2.5,7.5,West
2,11,0,0,1,1,1,2,4,3,4,1,8,3,10,10,-1,13,South,South,South,North,4.25,2.25,8,South
1,11,0,1,1,0,1,1,4,2,4,1,8,4,-1,12,-1,13,North,South,West,East,4.25,2,5.75,South
1,10,1,1,0,0,1,2,4,2,3,1,8,5,8,11,-1,13,North,South,West,East,4,2.5,7.75,South
1,9,1,1,0,0,1,2,4,2,2,1,9,5,7,10,-1,12,North,South,West,West,4,2.5,7,South
1,8,1,1,0,0,1,2,4,1,1,1,9,5,6,-1,-1,10,South,West,East,East,3.75,2.25,3.5,South
1,7,1,1,1,0,1,1,3,1,2,1,8,5,-1,-1,-1,10,North,West,East,East,3.5,2,1.75,South
1,6,1,1,0,0,1,2,2,1,2,1,9,5,4,-1,-1,10,South,West,East,East,3.5,2.25,3,South
1,5,1,1,0,0,1,1,2,1,3,1,10,5,-1,-1,-1,10,North,West,West,West,4,2,1.75,South
1,4,1,1,0,0,1,2,2,1,2,1,11,5,2,-1,-1,10,South,West,East,West,4,2.25,2.5,South
1,3,1,1,0,0,1,1,1,1,3,1,10,5,-1,-1,-1,11,East,East,West,West,3.75,2,2,South
1,2,1,1,0,0,2,1,2,1,2,1,10,5,-1,-1,-1,12,Stop,East,Stop,East,4,2,2.25,East
1,1,1,0,1,0,1,1,3,1,2,1,10,5,-1,-1,-1,14,Stop,Stop,East,East,4,2,2.75,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,Stop,Stop,Stop,Stop,9,9,7,South
13,10,0,1,1,1,5,6,5,12,13,6,13,12,12,10,4,2,Stop,Stop,Stop,Stop,9,9,7,South
13,9,1,1,1,0,5,6,5,12,13,6,13,12,11,11,3,3,Stop,Stop,Stop,Stop,9,9,7,East
13,8,1,0,1,1,5,6,5,12,13,6,13,12,10,12,2,4,Stop,Stop,Stop,Stop,9,9,7,South
14,8,1,1,1,1,5,6,5,12,13,6,13,12,11,13,3,5,Stop,Stop,Stop,Stop,9,9,8,South
14,7,1,1,1,0,5,6,5,12,13,6,13,12,10,14,2,6,Stop,Stop,Stop,Stop,9,9,8,West
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,East,Stop,East,West,9,9,7,South
13,10,0,1,1,1,6,6,5,12,14,6,13,12,11,10,5,3,East,Stop,South,West,9.5,9,7.25,South
13,9,1,1,1,0,7,6,5,12,14,5,12,12,9,11,5,4,West,East,South,East,9.5,8.75,7.25,East
13,8,1,0,1,1,6,6,6,12,14,4,12,12,9,11,5,4,South,East,West,West,9.5,8.5,7.25,South
14,8,1,1,1,1,6,5,7,12,13,4,13,12,11,11,5,6,South,East,North,West,9.75,8.25,8.25,South
14,7,1,1,1,0,6,5,8,12,13,5,12,12,10,11,3,7,North,West,South,West,9.75,8.5,7.75,West
14,6,1,1,1,1,6,6,7,12,13,4,12,12,8,13,3,8,East,West,South,East,9.5,8.5,8,West
13,6,0,1,1,1,7,6,7,12,13,3,12,12,6,12,3,6,South,West,East,West,9.75,8.25,6.75,South
12,6,0,1,1,1,7,5,7,12,14,3,13,12,6,11,5,6,South,West,West,West,10.25,8,7,East
12,5,1,1,1,1,7,5,6,12,13,3,12,12,5,13,3,7,North,West,West,West,9.5,8,7,South
13,5,1,1,1,1,7,6,5,12,13,3,12,12,7,15,2,9,West,East,Stop,East,9.25,8.25,8.25,West
13,4,1,1,1,1,6,6,6,12,5,1,11,12,9,15,-1,9,South,East,Stop,East,7,7.75,8,West
12,4,1,1,1,1,6,5,7,12,5,1,12,12,7,13,-1,8,North,East,Stop,East,7.5,7.5,6.75,West
11,4,1,1,1,1,6,6,7,12,5,1,12,12,7,12,-1,9,North,East,Stop,East,7.5,7.75,6.75,North
10,4,1,1,1,0,6,6,8,12,5,1,12,12,6,10,-1,11,West,East,Stop,West,7.75,7.75,6.5,North
10,5,1,1,1,0,5,6,8,12,5,1,13,12,6,9,-1,9,East,North,Stop,West,7.75,7.75,5.75,East
10,6,0,1,1,0,6,6,8,13,5,1,12,12,4,9,-1,8,West,South,Stop,East,7.75,8,5,East
11,6,0,1,1,1,5,6,8,12,5,1,12,12,6,9,-1,8,West,West,Stop,East,7.5,7.75,5.5,East
12,6,0,1,1,1,5,6,7,12,5,1,13,12,7,11,-1,7,East,West,Stop,West,7.5,7.75,6,South
13,6,0,1,1,1,6,6,7,12,5,1,13,12,7,12,-1,7,East,West,Stop,West,7.75,7.75,6.25,West
13,5,1,1,1,1,6,6,7,12,5,1,12,12,8,13,-1,8,West,West,Stop,West,7.5,7.75,7,North
12,5,1,1,1,1,5,6,7,12,5,1,12,12,8,12,-1,7,West,East,Stop,West,7.25,7.75,6.5,East
12,6,0,1,1,1,4,6,8,12,5,1,12,12,8,10,-1,7,North,North,Stop,West,7.25,7.75,6,South
13,6,0,1,1,1,4,7,8,13,5,1,11,12,10,12,-1,8,North,North,Stop,West,7,8.25,7.25,West
13,5,1,1,1,1,4,8,8,14,5,1,11,12,12,14,-1,9,South,North,Stop,West,7,8.75,8.5,West
12,5,1,1,1,1,4,7,8,14,5,1,11,12,10,13,-1,8,North,North,Stop,West,7,8.5,7.5,West
11,5,1,1,1,1,4,8,8,14,5,1,11,12,10,12,-1,8,North,East,Stop,West,7,8.75,7.25,North
10,5,1,1,1,0,4,9,9,14,5,1,10,12,10,10,-1,8,West,East,Stop,West,7,9,6.75,East
10,6,0,1,1,0,3,9,9,14,5,1,9,12,10,9,-1,7,North,East,Stop,West,6.5,9,6.25,South
11,6,0,1,1,1,3,10,10,14,5,1,9,12,12,9,-1,9,East,West,Stop,North,6.75,9.25,7.25,West
11,5,1,1,1,1,4,10,9,14,5,1,8,12,12,11,-1,11,West,West,Stop,South,6.5,9.25,8.25,North
10,5,1,1,1,0,3,10,8,14,5,1,8,13,12,11,-1,9,East,South,Stop,South,6,9.5,7.75,East
10,6,0,1,1,0,4,10,8,13,5,1,8,12,10,9,-1,8,West,South,Stop,West,6.25,9,6.5,South
11,6,0,1,1,1,3,10,8,12,5,1,8,12,12,9,-1,10,East,East,Stop,West,6,8.75,7.5,West
11,5,1,1,1,1,4,10,9,12,5,1,7,12,12,9,-1,12,East,North,Stop,West,6.25,8.75,8,North
10,5,1,1,1,0,4,10,9,13,5,1,6,12,11,9,-1,11,East,North,Stop,East,6,9,7.5,East
10,6,0,1,1,0,4,10,9,13,5,1,6,12,10,8,-1,9,East,East,Stop,East,6,9,6.5,South
11,6,0,1,1,1,4,10,10,13,5,1,7,12,11,8,-1,10,South,North,Stop,East,6.5,9,7,West
11,5,1,1,1,1,4,9,10,14,5,1,7,12,11,10,-1,11,South,South,Stop,East,6.5,9,7.75,North
10,5,1,1,1,0,4,9,10,13,5,1,7,12,10,8,-1,9,South,North,Stop,East,6.5,8.75,6.5,East
10,6,0,1,1,0,4,8,10,14,5,1,8,12,8,8,-1,8,North,East,Stop,East,6.75,8.75,5.75,South
11,6,0,1,1,1,4,9,11,14,5,1,8,12,10,8,-1,8,North,East,Stop,North,7,9,6.25,South
11,5,1,1,1,1,4,10,11,14,5,1,9,12,12,9,-1,10,West,West,Stop,North,7.25,9.25,7.5,West
11,4,1,1,1,1,3,10,10,14,5,1,9,13,14,11,-1,11,South,East,Stop,South,6.75,9.5,8.75,North
10,4,1,1,1,0,3,9,11,14,5,1,9,13,12,11,-1,9,South,East,Stop,East,7,9.25,7.75,North
10,5,1,1,1,0,3,8,11,14,5,1,9,12,10,10,-1,7,South,East,Stop,West,7,8.75,6.5,East
10,6,0,1,1,0,3,8,12,14,5,1,10,12,9,10,-1,7,North,East,Stop,North,7.5,8.75,6.25,East
11,6,0,1,1,1,3,9,12,14,5,1,9,12,11,9,-1,9,East,West,Stop,South,7.25,9,7,South
12,6,0,1,1,1,4,9,11,14,5,1,9,13,11,9,-1,9,North,West,Stop,East,7.25,9.25,7,South
12,5,1,1,1,1,4,10,10,14,5,1,9,12,13,11,-1,9,North,South,Stop,West,7,9.25,8,West
12,4,1,1,1,1,4,10,10,13,5,1,10,12,14,11,-1,11,South,South,Stop,West,7.25,9,8.75,West
11,4,1,1,1,1,4,9,10,12,5,1,9,12,12,9,-1,10,East,South,Stop,East,7,8.5,7.5,North
10,4,1,1,1,0,5,9,10,12,5,1,9,12,10,8,-1,8,West,South,Stop,West,7.25,8.5,6.25,North
10,5,1,1,1,0,4,9,10,12,5,1,10,12,10,7,-1,8,West,South,Stop,North,7.25,8.5,6,East
10,6,0,1,1,0,4,9,10,12,5,1,9,12,9,6,-1,8,East,West,Stop,South,7,8.5,5.5,East
11,6,0,1,1,1,5,9,9,12,5,1,9,13,9,8,-1,8,South,West,Stop,East,7,8.75,6,South
12,6,0,1,1,1,5,8,9,12,5,1,9,12,9,9,-1,8,North,West,Stop,East,7,8.25,6.25,West
12,5,1,1,1,1,5,9,9,12,5,1,10,12,11,10,-1,9,South,West,Stop,East,7.25,8.5,7.25,West
11,5,1,1,1,1,5,8,8,12,5,1,10,12,9,10,-1,7,South,West,Stop,East,7,8.25,6.25,North
10,5,1,1,1,0,5,8,8,12,5,1,11,12,8,9,-1,8,East,West,Stop,West,7.25,8.25,6,East
10,6,0,1,1,0,6,8,8,12,5,1,11,12,6,8,-1,6,East,East,Stop,West,7.5,8.25,4.75,South
11,6,0,1,1,1,6,8,9,12,5,1,10,12,7,8,-1,7,West,West,Stop,East,7.5,8.25,5.25,West
11,5,1,1,1,1,5,8,8,12,5,1,10,12,9,10,-1,7,East,North,Stop,West,7,8.25,6.25,North
10,5,1,1,1,0,6,8,8,13,5,1,11,12,7,10,-1,7,East,South,Stop,West,7.5,8.5,5.75,East
10,6,0,1,1,0,7,8,8,12,5,1,10,12,5,8,-1,7,East,South,Stop,North,7.5,8.25,4.75,South
11,6,0,1,1,1,7,8,8,12,5,1,9,12,6,9,-1,9,West,North,Stop,South,7.25,8.25,5.75,West
11,5,1,1,1,1,6,8,8,13,5,1,9,13,8,11,-1,9,East,North,Stop,South,7,8.75,6.75,North
10,5,1,1,1,0,7,8,8,13,5,1,9,12,6,10,-1,8,East,North,Stop,West,7.25,8.5,5.75,East
10,6,0,1,1,0,8,8,8,13,5,1,9,12,4,9,-1,8,West,East,Stop,West,7.5,8.5,5,South
11,6,0,1,1,1,7,8,9,13,5,1,8,12,6,9,-1,9,East,North,Stop,North,7.25,8.5,5.75,West
11,5,1,1,1,1,8,8,9,14,5,1,8,12,6,11,-1,11,East,East,Stop,East,7.5,8.75,6.75,North
10,5,1,1,1,0,9,8,10,14,5,1,8,13,4,9,-1,9,West,South,Stop,West,8,9,5.25,East
10,6,0,1,1,0,8,8,10,13,5,1,9,13,4,7,-1,9,West,North,Stop,East,8,8.75,4.75,South
11,6,0,1,1,1,7,8,10,14,5,1,8,13,6,9,-1,9,West,North,Stop,East,7.5,9,5.75,South
11,5,1,1,1,1,6,8,10,14,5,1,9,13,8,10,-1,10,East,West,Stop,South,7.5,9,6.75,South
11,4,1,1,1,1,7,8,9,14,5,1,9,13,8,12,-1,10,West,South,Stop,South,7.5,9,7.25,West
11,3,1,0,1,1,6,8,9,13,5,1,9,12,10,12,-1,11,East,West,Stop,South,7.25,8.5,8,North
10,3,1,0,1,1,7,8,8,13,5,1,9,12,8,12,-1,10,East,West,Stop,North,7.25,8.5,7.25,North
10,4,1,1,1,0,7,8,8,13,5,1,9,12,7,11,-1,10,East,West,Stop,North,7.25,8.5,6.75,North
10,5,1,1,1,0,8,8,8,13,5,1,9,13,5,10,-1,10,West,North,Stop,South,7.5,8.75,6,East
10,6,0,1,1,0,7,8,8,14,5,1,9,14,5,10,-1,8,West,West,Stop,North,7.25,9.25,5.5,South
11,6,0,1,1,1,6,8,7,14,5,1,9,13,7,12,-1,10,East,West,Stop,North,6.75,9,7,West
11,5,1,1,1,1,7,8,6,14,5,1,9,14,7,14,-1,11,East,West,Stop,North,6.75,9.25,7.75,North
10,5,1,1,1,0,8,8,6,14,5,1,9,14,5,13,-1,10,East,East,Stop,South,7,9.25,6.75,East
10,6,0,1,1,0,8,8,7,14,5,1,9,14,4,11,-1,8,East,East,Stop,West,7.25,9.25,5.5,South
11,6,0,1,1,1,8,8,8,14,5,1,9,13,5,11,-1,10,East,South,Stop,West,7.5,9,6.25,South
11,5,1,1,1,1,8,8,8,13,5,1,8,13,6,11,-1,11,East,South,Stop,West,7.25,8.75,6.75,South
11,4,1,1,1,1,9,8,8,13,5,1,8,13,6,12,-1,12,East,East,Stop,South,7.5,8.75,7.25,West
11,3,1,0,1,1,10,8,9,13,5,1,8,13,6,12,-1,12,East,South,Stop,West,8,8.75,7.25,North
10,3,1,0,1,1,10,8,9,12,5,1,8,12,5,10,-1,12,East,West,Stop,West,8,8.25,6.5,North
10,4,1,1,1,0,10,8,8,12,5,1,7,12,4,10,-1,12,East,West,Stop,West,7.5,8.25,6.25,North
10,5,1,1,1,0,11,8,7,12,5,1,6,12,4,10,-1,12,East,West,Stop,East,7.25,8.25,6.25,East
10,6,0,1,1,0,12,8,6,12,5,1,5,12,4,10,-1,10,West,West,Stop,West,7,8.25,5.75,South
11,6,0,1,1,1,11,8,5,12,5,1,6,12,2,12,-1,12,East,East,Stop,East,6.75,8.25,6.25,East
11,5,1,1,1,1,12,8,6,12,5,1,5,12,4,12,-1,12,East,West,Stop,East,7,8.25,6.75,East
12,5,1,1,1,1,13,8,5,12,5,1,6,12,4,14,-1,13,East,West,Stop,East,7.25,8.25,7.5,East
13,5,1,1,1,1,14,8,5,12,5,1,6,12,4,15,-1,14,South,East,Stop,East,7.5,8.25,8,North
14,5,1,1,1,1,14,7,6,12,5,1,6,12,2,15,-1,14,Stop,East,Stop,West,7.75,8,7.5,North
14,6,1,1,1,1,14,7,6,12,5,1,7,12,1,14,-1,14,Stop,East,Stop,West,8,8,7,North
14,7,1,1,1,0,1,1,6,12,5,1,6,12,-1,13,-1,14,Stop,East,Stop,East,4.5,6.5,6.25,West
14,8,1,1,1,1,1,1,6,12,5,1,5,12,-1,12,-1,12,Stop,West,Stop,East,4.25,6.5,5.5,North
13,8,1,0,1,1,1,1,5,12,5,1,6,12,-1,12,-1,11,Stop,East,Stop,East,4.25,6.5,5.25,North
13,9,1,1,1,0,1,1,6,12,5,1,6,12,-1,10,-1,10,Stop,East,Stop,West,4.5,6.5,4.5,West
13,10,0,1,1,1,1,1,7,12,5,1,6,12,-1,8,-1,10,Stop,East,Stop,West,4.75,6.5,4,West
12,10,0,0,1,1,1,1,8,12,5,1,5,12,-1,6,-1,9,Stop,East,Stop,East,4.75,6.5,3.25,West
11,10,0,0,1,1,1,1,9,12,5,1,5,12,-1,4,-1,7,Stop,East,Stop,West,5,6.5,2.25,West
10,10,0,0,1,1,1,1,10,12,5,1,6,12,-1,2,-1,7,Stop,North,Stop,East,5.5,6.5,1.75,West
9,10,0,0,1,1,1,1,10,13,5,1,5,12,-1,4,-1,5,Stop,North,Stop,West,5.25,6.75,1.75,West
8,10,0,0,1,1,1,1,10,14,5,1,6,12,-1,6,-1,5,Stop,East,Stop,West,5.5,7,2.25,West
7,10,0,0,1,1,1,1,11,14,5,1,5,12,-1,8,-1,4,Stop,East,Stop,West,5.5,7,2.5,West
6,10,0,0,1,1,1,1,12,14,5,1,5,12,-1,10,-1,3,Stop,East,Stop,West,5.75,7,2.75,West
5,10,0,1,1,1,1,1,13,14,5,1,5,12,-1,12,-1,2,Stop,East,Stop,West,6,7,3,South
4,10,0,1,1,1,1,1,13,14,5,1,5,12,-1,13,-1,3,Stop,East,Stop,East,6,7,3.5,East
4,9,1,1,1,1,1,1,13,14,5,1,5,12,-1,14,-1,5,Stop,West,Stop,East,6,7,4.25,North
5,9,1,1,0,1,1,1,12,14,5,1,6,12,-1,12,-1,4,Stop,West,Stop,West,6,7,3.5,East
5,10,0,1,1,1,1,1,11,14,5,1,6,12,-1,10,-1,2,Stop,East,Stop,West,5.75,7,2.5,East
6,10,0,0,1,1,1,1,12,14,5,1,5,12,-1,10,-1,3,Stop,East,Stop,West,5.75,7,2.75,East
7,10,0,0,1,1,1,1,13,14,5,1,5,12,-1,10,-1,4,Stop,West,Stop,West,6,7,3,East
8,10,0,0,1,1,1,1,12,14,5,1,5,12,-1,8,-1,5,Stop,East,Stop,West,5.75,7,2.75,East
9,10,0,0,1,1,1,1,13,14,5,1,5,12,-1,8,-1,6,Stop,East,Stop,West,6,7,3,East
10,10,0,0,1,1,1,1,13,14,5,1,5,12,-1,7,-1,7,Stop,West,Stop,West,6,7,3,East
11,10,0,0,1,1,1,1,12,14,5,1,5,12,-1,5,-1,8,Stop,East,Stop,East,5.75,7,2.75,East
12,10,0,0,1,1,1,1,13,14,5,1,5,12,-1,5,-1,8,Stop,East,Stop,East,6,7,2.75,South
13,10,0,1,1,1,1,1,13,14,5,1,6,12,-1,4,-1,8,Stop,West,Stop,East,6.25,7,2.5,South
13,9,1,1,1,0,1,1,12,14,5,1,7,12,-1,6,-1,8,Stop,West,Stop,East,6.25,7,3,West
13,8,1,0,1,1,1,1,12,14,5,1,8,12,-1,7,-1,8,Stop,West,Stop,West,6.5,7,3.25,West
12,8,0,0,1,1,1,1,12,14,5,1,9,12,-1,6,-1,8,Stop,East,Stop,West,6.75,7,3,West
11,8,0,0,1,1,1,1,13,14,5,1,8,12,-1,8,-1,8,Stop,East,Stop,West,6.75,7,3.5,West
10,8,0,0,1,1,1,1,13,14,5,1,7,12,-1,9,-1,8,Stop,East,Stop,West,6.5,7,3.75,West
9,8,0,0,1,1,1,1,13,14,5,1,6,12,-1,10,-1,7,Stop,West,Stop,West,6.25,7,3.75,West
8,8,0,0,1,1,1,1,12,14,5,1,6,12,-1,10,-1,7,Stop,East,Stop,West,6,7,3.75,West
7,8,0,0,1,1,1,1,13,14,5,1,5,12,-1,12,-1,6,Stop,East,Stop,West,6,7,4,West
6,8,0,0,1,1,1,1,13,14,5,1,5,12,-1,13,-1,5,Stop,West,Stop,East,6,7,4,North
5,8,1,0,1,1,1,1,12,14,5,1,5,12,-1,13,-1,5,Stop,West,Stop,East,5.75,7,4,North
5,9,1,1,0,1,1,1,12,14,5,1,6,12,-1,12,-1,4,Stop,West,Stop,East,6,7,3.5,East
